#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column int fEvent
#column int fEntry
#column string fPreProc
#column string fPostProc
#column int fTrackID
#column int fParentID
#column int fPDG
#column double fKinetic
#column double fEdep
#column double fX1
#column double fY1
#column double fZ1
#column double fX2
#column double fY2
#column double fZ2
35,1,Transportation,Transportation,92,5,22,1.3325,0,27.5,-0.511411,-187.698,32.5,-0.604394,-187.28
286,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,0.00382005,-188.974,32.5,0.00451461,-188.787
295,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,-0.279168,-188.713,32.5,-0.329926,-188.479
308,1,Transportation,Transportation,20,6,22,1.3325,0,27.5,1.6094,-187.573,32.5,1.90202,-187.132
508,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,1.28994,-188.16,32.5,1.52447,-187.825
894,1,Transportation,Transportation,7,2,22,1.17323,0,27.5,-0.241039,-190.233,32.5,-0.284864,-190.275
910,1,Transportation,Transportation,6,2,22,0.79524,0,27.5,-1.0299,-191.492,30.2773,-2.5,-190.394
1125,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,1.46535,-191.149,32.5,1.73177,-191.358
1235,1,Transportation,compt,94,5,22,1.3325,0,27.5,1.08633,-188.37,32.236,1.27342,-188.089
1235,0,compt,Transportation,94,5,22,1.05672,0,32.236,1.27342,-188.089,32.5,1.22079,-188.181
1235,0,NA,msc,95,94,11,0.275779,0.076686,32.236,1.27342,-188.089,32.2595,1.3672,-188.003
1235,0,msc,eIoni,95,94,11,0.199093,0.199093,32.2595,1.3672,-188.003,32.2519,1.46186,-187.964
1260,1,Transportation,Transportation,36,5,22,1.3325,0,27.5,1.08191,-187.72,32.5,1.27862,-187.306
1576,1,Transportation,Transportation,40,6,22,1.3325,0,27.5,1.25898,-187.427,32.0605,1.46776,-187
1642,1,Transportation,Transportation,25,5,22,1.3325,0,27.5,1.09717,-189.548,32.5,1.29666,-189.466
1754,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,-2.42147,-191.117,28.3918,-2.5,-191.153
2080,1,Transportation,Transportation,47,5,22,1.3325,0,27.5,-1.15282,-188.162,32.5,-1.36243,-187.828
2121,1,Transportation,msc,48,47,11,0.623498,0.017851,28.0677,2.5,-189.041,28.0942,2.4589,-189.02
2121,0,msc,msc,48,47,11,0.605647,0.0207277,28.0942,2.4589,-189.02,28.1401,2.42156,-189.006
2121,0,msc,msc,48,47,11,0.584919,0.0192915,28.1401,2.42156,-189.006,28.1844,2.38573,-189.004
2121,0,msc,msc,48,47,11,0.565628,0.0170734,28.1844,2.38573,-189.004,28.2203,2.33069,-189.015
2121,0,msc,msc,48,47,11,0.548554,0.0510298,28.2203,2.33069,-189.015,28.2672,2.22483,-188.999
2121,0,msc,msc,48,47,11,0.497525,0.0659898,28.2672,2.22483,-188.999,28.3221,2.08234,-188.966
2121,0,msc,msc,48,47,11,0.431535,0.0846766,28.3221,2.08234,-188.966,28.4272,1.94926,-188.93
2121,0,msc,eIoni,48,47,11,0.346858,0.346858,28.4272,1.94926,-188.93,28.5276,1.72565,-188.905
2157,1,Transportation,Transportation,7,2,22,1.17323,0,27.5,2.16904,-190.835,31.696,2.5,-190.962
2346,1,Transportation,Transportation,9,5,22,1.3325,0,27.5,0.89441,-190.975,32.5,1.05703,-191.153
2448,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,-1.98569,-189.096,32.5,-2.34673,-188.931
2738,1,Transportation,Transportation,41,6,22,1.3325,0,27.5,-0.657723,-187.123,28.6804,-0.685956,-187
3699,1,Transportation,Transportation,24,5,22,1.3325,0,27.5,-1.30487,-190.931,32.5,-1.54211,-191.101
3865,1,Transportation,Transportation,38,5,22,1.3325,0,27.5,-0.305977,-190.362,32.5,-0.36161,-190.428
4224,1,Transportation,Transportation,48,5,22,1.3325,0,27.5,-1.78475,-189.747,32.5,-2.10925,-189.701
4420,1,Transportation,Transportation,7,2,22,1.17323,0,27.5,0.493928,-188.635,32.5,0.583733,-188.386
4455,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,-1.79641,-187.743,32.5,-2.12303,-187.333
4509,1,Transportation,Transportation,80,5,22,1.3325,0,27.5,1.57368,-188.452,32.5,1.85981,-188.171
4650,1,Transportation,Transportation,6,2,22,0.2682,0,27.6383,2.34497,-192,29.9816,-2.0432,-187
4704,1,Transportation,Transportation,35,5,22,1.3325,0,27.5,-2.169,-190.774,31.6966,-2.5,-190.892
5021,1,Transportation,Transportation,37,6,22,1.3325,0,27.5,2.12346,-190.616,32.3764,2.5,-190.725
5360,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,-1.41649,-190.157,32.5,-1.67403,-190.186
5512,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,-1.73494,-187.332,30.921,-1.95077,-187
5853,1,Transportation,Transportation,20,5,22,0.608821,0,27.5,0.743025,-187.766,30.884,1.09171,-187
6471,1,Transportation,Transportation,37,5,22,1.3325,0,27.5,-0.358689,-187.759,32.5,-0.423905,-187.352
6501,1,Transportation,Transportation,7,2,22,1.17323,0,27.5,2.48149,-187.354,27.7051,2.5,-187.335
6630,1,Transportation,Transportation,7,2,22,1.17323,0,27.5,-1.53766,-188.366,32.5,-1.81724,-188.068
6664,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,-0.926757,-189.778,32.5,-1.09526,-189.737
6891,1,Transportation,Transportation,6,2,22,0.507642,0,29.1683,1.25167,-192,30.4489,2.5,-190.789
6895,1,Transportation,Transportation,49,5,22,1.3325,0,27.5,-2.17202,-191.517,31.6525,-2.5,-191.746
6926,1,Transportation,Transportation,36,5,22,1.3325,0,27.5,-2.31746,-189.421,29.6661,-2.5,-189.375
7237,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,1.75337,-190.099,32.5,2.07217,-190.117
7355,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,-1.7324,-190.061,32.5,-2.04738,-190.072
7371,1,Transportation,Transportation,38,5,22,1.3325,0,27.5,0.299866,-189.699,32.5,0.354387,-189.645
7402,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,0.49471,-189.887,32.5,0.584657,-189.866
7412,1,Transportation,compt,6,2,22,1.17323,0,27.5,0.71129,-187.764,29.1538,0.754067,-187.63
7412,0,compt,Transportation,6,2,22,0.806485,0,29.1538,0.754067,-187.63,31.3681,2.5,-187.239
7412,0,NA,eIoni,7,6,11,0.366741,0.366741,29.1538,0.754067,-187.63,29.3575,0.579488,-187.636
7601,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,-0.0286895,-189.351,32.5,-0.0339058,-189.234
7750,1,Transportation,Transportation,50,5,22,1.3325,0,27.5,0.595999,-189.849,32.5,0.704362,-189.822
7785,1,Transportation,Transportation,49,5,22,1.3325,0,27.5,-1.41443,-187.355,31.1894,-1.60419,-187
8168,1,Transportation,Transportation,41,6,22,1.3325,0,27.5,1.6762,-188.801,32.5,1.98097,-188.583
8219,1,Transportation,Transportation,7,2,22,1.17323,0,27.5,-0.97359,-191.998,27.5318,-0.974716,-192
8579,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,-1.40168,-191.214,32.5,-1.65654,-191.435
8790,1,Transportation,Transportation,6,2,22,1.17323,0,27.5,-0.506589,-190.063,32.5,-0.598696,-190.074
