#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column int fEvent
#column int fEntry
#column string fPreProc
#column string fPostProc
#column int fTrackID
#column int fParentID
#column int fPDG
#column double fKinetic
#column double fEdep
#column double fX1
#column double fY1
#column double fZ1
#column double fX2
#column double fY2
#column double fZ2
52,1,Transportation,Transportation,48,5,22,1.3325,0,17.5,1.07768,-188.963,22.5,1.38559,-188.667
259,1,Transportation,Transportation,71,5,22,1.3325,0,17.5,-2.44598,-188.027,17.8865,-2.5,-187.984
436,1,Transportation,Transportation,6,2,22,1.17323,0,17.5,2.15799,-188.137,20.2735,2.5,-187.842
440,1,Transportation,msc,59,58,11,0.575339,0.0151533,17.5,0.751507,-189.399,17.5343,0.739543,-189.375
440,0,msc,msc,59,58,11,0.560186,0.00929051,17.5343,0.739543,-189.375,17.5643,0.731154,-189.35
440,0,msc,msc,59,58,11,0.550896,0.0226955,17.5643,0.731154,-189.35,17.597,0.719945,-189.313
440,0,msc,msc,59,58,11,0.5282,0.0185974,17.597,0.719945,-189.313,17.6274,0.733817,-189.261
440,0,msc,msc,59,58,11,0.509603,0.0727144,17.6274,0.733817,-189.261,17.6643,0.755369,-189.19
440,0,msc,msc,59,58,11,0.436888,0.0426908,17.6643,0.755369,-189.19,17.6803,0.861256,-189.155
440,0,msc,msc,59,58,11,0.394198,0.0380414,17.6803,0.861256,-189.155,17.71,0.944121,-189.179
440,0,msc,msc,59,58,11,0.356156,0.0687744,17.71,0.944121,-189.179,17.6736,1.01937,-189.239
440,0,msc,msc,59,58,11,0.287382,0.070747,17.6736,1.01937,-189.239,17.6043,1.10368,-189.262
440,0,msc,msc,59,58,11,0.216635,0.0399804,17.6043,1.10368,-189.262,17.5803,1.15145,-189.266
440,0,msc,msc,59,58,11,0.176654,0.0364948,17.5803,1.15145,-189.266,17.5702,1.19639,-189.276
440,0,msc,msc,59,58,11,0.14016,0.0267086,17.5702,1.19639,-189.276,17.5987,1.21784,-189.282
440,0,msc,eIoni,59,58,11,0.113451,0.113451,17.5987,1.21784,-189.282,17.6243,1.24182,-189.263
443,1,Transportation,Transportation,6,2,22,1.17323,0,17.5,-0.550016,-189.461,22.5,-0.707164,-189.307
