#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column int fEvent
#column int fEntry
#column string fPreProc
#column string fPostProc
#column int fTrackID
#column int fParentID
#column int fPDG
#column double fKinetic
#column double fEdep
#column double fX1
#column double fY1
#column double fZ1
#column double fX2
#column double fY2
#column double fZ2
5,1,Transportation,Transportation,24,5,22,1.3325,0,12.5,1.96733,-188.301,15.8845,2.5,-187.841
19,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,2.01001,-187.962,15.5472,2.5,-187.465
118,1,Transportation,Transportation,23,5,22,1.3325,0,12.5,1.43197,-188.864,17.5,2.00475,-188.41
135,1,Transportation,Transportation,41,5,22,1.3325,0,12.5,-0.758103,-190.832,17.5,-1.06134,-191.165
156,1,Transportation,Transportation,44,6,22,1.3325,0,12.5,-0.790694,-189.084,17.5,-1.10697,-188.717
176,1,Transportation,compt,27,5,22,1.3325,0,12.5,-1.47508,-190.117,14.2911,-1.68644,-190.133
176,0,compt,Transportation,27,5,22,0.293475,0,14.2911,-1.68644,-190.133,13.4969,-2.00232,-192
176,0,NA,msc,28,27,11,1.03902,0.230654,14.2911,-1.68644,-190.133,14.7038,-1.77128,-189.912
176,0,msc,msc,28,27,11,0.808369,0.13514,14.7038,-1.77128,-189.912,14.9496,-1.82039,-189.572
176,0,msc,msc,28,27,11,0.673229,0.142698,14.9496,-1.82039,-189.572,15.2274,-1.72501,-189.358
176,0,msc,eIoni,28,27,11,0.530531,0.530531,15.2274,-1.72501,-189.358,15.6172,-1.48241,-189.283
258,1,Transportation,Transportation,53,5,22,1.3325,0,12.5,-0.80295,-188.541,17.5,-1.12413,-187.958
323,1,Transportation,Transportation,44,5,22,1.3325,0,12.5,-1.05781,-189.094,17.5,-1.48094,-188.732
325,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,1.22911,-188.093,17.5,1.72075,-187.33
326,1,Transportation,Transportation,8,5,22,1.3325,0,12.5,-0.626963,-191.948,12.8318,-0.643605,-192
351,1,Transportation,Transportation,26,5,22,1.3325,0,12.5,1.77299,-189.496,17.5,2.48219,-189.295
385,1,Transportation,Transportation,61,5,22,1.3325,0,12.5,-0.67823,-190.991,17.5,-0.949522,-191.388
402,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,-0.378886,-187.929,17.5,-0.53044,-187.101
419,1,Transportation,compt,7,2,22,1.17323,0,12.5,1.23423,-189.215,17.0848,1.68693,-188.927
419,0,compt,Transportation,7,2,22,0.717939,0,17.0848,1.68693,-188.927,17.5,1.70379,-189.275
419,0,NA,msc,8,7,11,0.455288,0.102605,17.0848,1.68693,-188.927,17.1996,1.7897,-188.777
419,0,msc,msc,8,7,11,0.352683,0.130329,17.1996,1.7897,-188.777,17.2788,1.91782,-188.68
419,0,msc,eIoni,8,7,11,0.222354,0.222354,17.2788,1.91782,-188.68,17.2631,1.9983,-188.589
439,1,Transportation,Transportation,48,5,22,1.3325,0,12.5,2.35932,-189.724,13.2453,2.5,-189.707
507,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,0.789576,-189.574,17.5,1.10541,-189.404
519,1,Transportation,Transportation,48,5,22,1.3325,0,12.5,-0.318823,-191.788,13.9809,-0.356595,-192
521,1,Transportation,Transportation,9,5,22,1.3325,0,12.5,0.647088,-189.008,17.5,0.905923,-188.611
669,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,0.930602,-188.031,17.5,1.30284,-187.243
733,1,Transportation,Transportation,8,2,22,1.17323,0,12.5,2.10395,-189.506,14.853,2.5,-189.413
750,1,Transportation,Transportation,50,5,22,1.3325,0,12.5,2.28849,-187.635,13.6553,2.5,-187.417
759,1,Transportation,msc,24,23,11,0.540725,0.0186004,13.8498,-1.38885,-192,13.8866,-1.38952,-191.976
759,0,msc,msc,24,23,11,0.522124,0.0145017,13.8866,-1.38952,-191.976,13.9216,-1.39288,-191.954
759,0,msc,msc,24,23,11,0.507623,0.0104431,13.9216,-1.39288,-191.954,13.9499,-1.39652,-191.937
759,0,msc,msc,24,23,11,0.49718,0.0158415,13.9499,-1.39652,-191.937,13.9816,-1.40505,-191.913
759,0,msc,msc,24,23,11,0.481338,0.020285,13.9816,-1.40505,-191.913,14.0235,-1.43032,-191.881
759,0,msc,msc,24,23,11,0.461053,0.232635,14.0235,-1.43032,-191.881,14.0641,-1.45503,-191.837
759,0,msc,msc,24,23,11,0.228418,0.0420932,14.0641,-1.45503,-191.837,14.0881,-1.51351,-191.787
759,0,msc,eIoni,24,23,11,0.186325,0.186325,14.0881,-1.51351,-191.787,14.0584,-1.59032,-191.746
822,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,1.78764,-188.11,17.4812,2.5,-187.357
831,1,Transportation,Transportation,72,6,22,1.3325,0,12.5,0.540693,-190.925,17.5,0.75697,-191.295
872,1,Transportation,Transportation,44,6,22,1.3325,0,12.5,-2.16019,-190.557,14.4663,-2.5,-190.645
884,1,Transportation,Transportation,35,6,22,1.3325,0,12.5,0.108233,-191.632,15.3206,0.132655,-192
945,1,Transportation,Transportation,54,5,22,1.3325,0,12.5,-0.0794105,-189.696,17.5,-0.111175,-189.574
951,1,Transportation,Transportation,30,6,22,1.3325,0,12.5,1.37665,-190.019,17.5,1.92731,-190.027
967,1,Transportation,Transportation,26,5,22,1.3325,0,12.5,-0.959063,-190.394,17.5,-1.34269,-190.552
1065,1,Transportation,Transportation,47,5,22,1.3325,0,12.5,-1.8568,-190.456,16.8301,-2.5,-190.614
1128,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,1.289,-191.574,15.8789,1.63743,-192
1128,1,Transportation,Transportation,58,5,22,1.3325,0,12.5,0.121775,-191.804,13.8591,0.135016,-192
1131,1,Transportation,Transportation,56,5,22,1.3325,0,12.5,-0.146057,-187.993,17.5,-0.204479,-187.19
1146,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,-2.01052,-188.341,15.5433,-2.5,-187.937
1212,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,-2.20205,-187.943,14.1913,-2.5,-187.664
1218,1,Transportation,Transportation,7,2,22,1.17323,0,12.5,1.90852,-188.512,16.374,2.5,-188.051
1224,1,Transportation,Transportation,53,5,22,1.3325,0,12.5,-0.290555,-189.759,17.5,-0.406777,-189.662
1229,1,Transportation,Transportation,51,5,22,1.3325,0,12.5,-1.24182,-190.644,17.5,-1.73855,-190.901
1237,1,Transportation,Transportation,46,5,22,1.3325,0,12.5,-0.920006,-189.559,17.5,-1.28801,-189.383
1242,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,1.21303,-188.857,17.5,1.69824,-188.4
1299,1,Transportation,Transportation,8,5,22,1.3325,0,12.5,0.848106,-189.911,17.5,1.18735,-189.876
1326,1,Transportation,Transportation,35,5,22,1.3325,0,12.5,-1.25561,-188.181,17.5,-1.75785,-187.454
1342,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,1.59955,-188.811,17.5,2.23937,-188.335
1378,1,Transportation,Transportation,78,5,22,1.3325,0,12.5,-0.187378,-190.868,17.5,-0.262329,-191.216
1395,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,-2.37797,-187.04,12.6672,-2.40978,-187
1401,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,-0.146198,-191.87,13.3655,-0.156321,-192
1483,1,Transportation,Transportation,6,2,22,0.216517,0,12.5,-0.462038,-187.517,14.0216,-1.04477,-187
1530,1,Transportation,Transportation,6,2,22,0.239353,0,12.6033,2.25312,-192,12.8727,2.5,-191.919
1533,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,1.48032,-190.992,17.5,2.07245,-191.389
1612,1,Transportation,Transportation,39,5,22,1.3325,0,12.5,-0.884728,-190.508,17.5,-1.23862,-190.711
1649,1,Transportation,Transportation,13,5,22,1.3325,0,12.5,-0.614452,-187.83,17.2827,-0.849553,-187
1744,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,0.945598,-191.614,15.4887,1.17169,-192
1757,1,Transportation,Transportation,7,2,22,1.17323,0,12.5,-2.4081,-187.577,12.977,-2.5,-187.485
1901,1,Transportation,Transportation,38,5,22,1.3325,0,12.5,0.925327,-191.972,12.6765,0.93839,-192
1915,1,Transportation,Transportation,56,5,22,1.3325,0,12.5,1.65143,-189.753,17.5,2.31201,-189.654
1999,1,Transportation,Transportation,48,5,22,0.31801,0,12.5,-0.968868,-188.493,15.6607,1.42807,-187
2046,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,-0.648541,-190.473,17.5,-0.907957,-190.662
2064,1,Transportation,Transportation,36,5,22,1.3325,0,12.5,2.34025,-191.076,13.3533,2.5,-191.15
2098,1,Transportation,Transportation,34,5,22,1.3325,0,12.5,0.151016,-190.409,17.5,0.211423,-190.573
2185,1,Transportation,Transportation,40,5,22,1.3325,0,12.5,-2.2273,-188.598,14.0304,-2.5,-188.426
2230,1,Transportation,Transportation,21,7,22,1.3325,0,12.5,1.60101,-191.506,16.6029,2.12652,-192
2294,1,Transportation,Transportation,34,5,22,0.25141,0,12.5,2.35677,-188.866,12.6186,2.5,-188.791
2302,1,Transportation,Transportation,43,5,22,1.3325,0,12.5,-1.45814,-187.526,15.1583,-1.76824,-187
2311,1,Transportation,Transportation,6,2,22,1.17323,0,12.5,0.0270325,-189.372,17.5,0.0378455,-189.121
2391,1,Transportation,Transportation,46,6,22,1.3325,0,12.5,-1.06845,-189.364,17.5,-1.49583,-189.11
2421,1,Transportation,Transportation,27,5,22,1.3325,0,12.5,-0.568663,-188.18,17.5,-0.796129,-187.452
2438,1,Transportation,Transportation,34,5,22,1.3325,0,12.5,-2.44544,-190.67,12.7789,-2.5,-190.685
2457,1,Transportation,Transportation,7,2,22,1.17323,0,12.5,2.23531,-187.733,13.9802,2.5,-187.464
