#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column int fEvent
#column int fEntry
#column string fPreProc
#column string fPostProc
#column int fTrackID
#column int fParentID
#column int fPDG
#column double fKinetic
#column double fEdep
#column double fX1
#column double fY1
#column double fZ1
#column double fX2
#column double fY2
#column double fZ2
0,1,Transportation,Transportation,44,5,22,1.3325,0,10,0.371021,-188.486,20,0.742043,-186.972
21,1,Transportation,Transportation,42,5,22,1.3325,0,10,2.39071,-187.283,20,4.78142,-184.566
24,1,Transportation,Transportation,48,5,22,1.3325,0,10,-1.59355,-188.473,20,-3.18711,-186.945
25,1,Transportation,compt,6,2,22,1.3325,0,10,-1.073,-188.273,19.0754,-2.04679,-186.706
25,0,compt,Transportation,6,2,22,1.22136,0,19.0754,-2.04679,-186.706,20,-2.06063,-186.293
25,0,NA,eIoni,7,6,11,0.11114,0.11114,19.0754,-2.04679,-186.706,19.0962,-2.06026,-186.735
28,1,Transportation,Transportation,6,2,22,1.17323,0,10,-3.91198,-188.741,12.7812,-5,-188.391
32,1,Transportation,Transportation,38,5,22,1.3325,0,10,4.72275,-191.487,10.587,5,-191.574
36,1,Transportation,Transportation,37,5,22,1.3325,0,10,-0.670042,-187.588,20,-1.34008,-185.176
54,1,Transportation,compt,7,2,22,1.17323,0,10,-0.0893775,-189.286,12.9601,-0.115834,-189.074
54,0,compt,Transportation,7,2,22,0.58836,0,12.9601,-0.115834,-189.074,17.3524,1.96154,-182
54,0,NA,eIoni,8,7,11,0.584866,0.584866,12.9601,-0.115834,-189.074,13.4425,-0.20068,-189.297
61,1,Transportation,Transportation,24,5,22,1.3325,0,10,-0.818807,-185.759,18.8641,-1.54461,-182
66,1,Transportation,compt,6,2,22,1.17323,0,10,-4.14339,-191.573,10.2973,-4.26655,-191.619
66,0,compt,Transportation,6,2,22,0.574435,0,10.2973,-4.26655,-191.619,10.9932,-3.78212,-192
66,0,NA,msc,7,6,11,0.598792,0.0794116,10.2973,-4.26655,-191.619,10.3884,-4.41717,-191.559
66,0,msc,msc,7,6,11,0.51938,0.0810724,10.3884,-4.41717,-191.559,10.4938,-4.49531,-191.399
66,0,msc,msc,7,6,11,0.438308,0.130813,10.4938,-4.49531,-191.399,10.6681,-4.46472,-191.168
66,0,msc,eIoni,7,6,11,0.307494,0.307494,10.6681,-4.46472,-191.168,10.785,-4.37493,-191.026
79,1,Transportation,Transportation,46,5,22,1.3325,0,10,-4.0388,-191.235,12.3799,-5,-191.529
82,1,Transportation,Transportation,6,2,22,1.17323,0,10,-3.33288,-188.495,15.0021,-5,-187.742
101,1,Transportation,Transportation,27,5,22,1.3325,0,10,-2.58506,-188.837,19.3419,-5,-187.751
105,1,Transportation,Transportation,6,2,22,1.17323,0,10,0.13235,-187.557,20,0.2647,-185.114
112,1,Transportation,Transportation,72,5,22,1.3325,0,10,3.14765,-189.791,15.8849,5,-189.669
118,1,Transportation,Transportation,8,2,22,1.17323,0,10,4.03495,-190.898,12.3917,5,-191.113
123,1,Transportation,Transportation,89,5,22,1.3325,0,10,1.92276,-185.191,16.6345,3.19841,-182
134,1,Transportation,Transportation,39,5,22,0.290135,0,15.6123,-4.24244,-192,16.0629,-5,-191.369
159,1,Transportation,Transportation,6,2,22,1.17323,0,10,2.39372,-186.829,20,4.78743,-183.658
166,1,Transportation,Transportation,8,2,22,1.17323,0,10,-2.02412,-182.775,11.0722,-2.24114,-182
168,1,Transportation,Transportation,33,5,22,1.3325,0,10,4.38981,-190.794,11.39,5,-190.904
179,1,Transportation,Transportation,44,5,22,1.3325,0,10,0.0641843,-186.185,20,0.128369,-182.369
180,1,Transportation,Transportation,6,2,22,1.17323,0,10,4.32558,-187.738,11.5591,5,-187.385
182,1,Transportation,Transportation,48,5,22,1.3325,0,10,-3.10891,-184.529,14.6214,-4.54566,-182
195,1,Transportation,Transportation,6,2,22,1.17323,0,10,1.15388,-184.491,14.5214,1.67559,-182
197,1,Transportation,Transportation,6,2,22,1.17323,0,10,-3.44033,-190.502,14.5335,-5,-190.73
202,1,Transportation,Transportation,42,5,22,1.3325,0,10,2.64065,-187.378,18.9347,5,-185.035
210,1,Transportation,Transportation,27,5,22,1.3325,0,10,0.634776,-187.41,20,1.26955,-184.821
226,1,Transportation,Transportation,6,2,22,1.17323,0,10,-3.09802,-188.404,16.1393,-5,-187.424
226,1,Transportation,phot,71,39,22,0.01723,3.966e-05,16.4111,0.36971,-192,16.3477,0.527515,-189.476
226,0,NA,eIoni,73,71,11,0.00065434,0.00065434,16.3477,0.527515,-189.476,16.3477,0.527519,-189.476
226,0,NA,eIoni,72,71,11,0.016536,0.016536,16.3477,0.527515,-189.476,16.3476,0.52852,-189.477
228,1,Transportation,Transportation,49,6,22,0.322003,0,10,-3.58035,-185.889,13.8243,-5,-182.866
231,1,Transportation,Transportation,6,2,22,1.17323,0,10,-1.54445,-189.037,20,-3.0889,-188.073
231,1,Transportation,Transportation,34,5,22,1.3325,0,10,-4.8446,-186.623,10.3208,-5,-186.514
237,1,Transportation,Transportation,6,2,22,0.934881,0,10,2.58175,-182.638,11.0248,3.02804,-182
247,1,Transportation,Transportation,83,6,22,1.3325,0,10,1.00086,-186.733,20,2.00173,-183.467
260,1,Transportation,Transportation,8,2,22,1.17323,0,10,-1.66015,-191.673,11.9518,-1.98417,-192
261,1,Transportation,compt,42,5,22,1.3325,0,10,1.20191,-189.019,16.8649,2.02701,-188.346
261,0,compt,Transportation,42,5,22,0.247046,0,16.8649,2.02701,-188.346,10,-2.88072,-182.987
261,0,NA,eIoni,43,42,11,1.08545,0.720498,16.8649,2.02701,-188.346,17.9972,2.23997,-188.348
261,0,eIoni,eIoni,43,42,11,0.364955,0.364955,17.9972,2.23997,-188.348,18.1398,2.44537,-188.44
264,1,Transportation,Transportation,6,2,22,1.17323,0,10,1.08822,-187.591,20,2.17643,-185.182
290,1,Transportation,Transportation,6,2,22,1.17323,0,10,3.36893,-191.475,13.5619,4.5689,-192
297,1,Transportation,Transportation,75,5,22,1.3325,0,10,4.41786,-190.428,11.3177,5,-190.484
301,1,Transportation,compt,6,2,22,1.17323,0,10,0.647434,-185.926,19.4546,1.25956,-182.074
301,0,compt,Transportation,6,2,22,0.626341,0,19.4546,1.25956,-182.074,19.519,1.1707,-182
301,0,NA,msc,7,6,11,0.546886,0.0158742,19.4546,1.25956,-182.074,19.4875,1.28374,-182.075
301,0,msc,msc,7,6,11,0.531012,0.010808,19.4875,1.28374,-182.075,19.5167,1.30739,-182.068
301,0,msc,msc,7,6,11,0.520204,0.0195663,19.5167,1.30739,-182.068,19.542,1.32339,-182.039
301,0,msc,msc,7,6,11,0.500637,0.010348,19.542,1.32339,-182.039,19.5598,1.32703,-182.007
301,0,msc,Transportation,7,6,11,0.490289,0.00232334,19.5598,1.32703,-182.007,19.5644,1.32788,-182
301,1,Transportation,Transportation,62,5,22,1.3325,0,10,3.84295,-182.046,10.0573,3.86497,-182
311,1,Transportation,Transportation,6,2,22,1.17323,0,10,-3.06093,-186.227,16.3349,-5,-183.837
314,1,Transportation,Transportation,30,5,22,1.3325,0,10,-3.9263,-187.192,12.7346,-5,-186.424
322,1,Transportation,Transportation,41,5,22,0.21757,0,10.9541,-4.77383,-192,10,-4.09489,-191.343
328,1,Transportation,Transportation,6,2,22,1.17323,0,10,-1.93077,-182.516,10.6892,-2.06383,-182
340,1,Transportation,Transportation,6,2,22,1.17323,0,10,2.00653,-188.364,20,4.01305,-186.728
353,1,Transportation,Transportation,24,5,22,1.3325,0,10,0.0485376,-185.938,19.6952,0.095596,-182
