#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column int fEvent
#column int fEntry
#column string fPreProc
#column string fPostProc
#column int fTrackID
#column int fParentID
#column int fPDG
#column double fKinetic
#column double fEdep
#column double fX1
#column double fY1
#column double fZ1
#column double fX2
#column double fY2
#column double fZ2
18,1,Transportation,Transportation,7,2,22,1.17323,0,20,1.99949,-189.527,30,2.99923,-189.291
58,1,Transportation,Transportation,50,6,22,0.417308,0,26.2308,4.34761,-192,30,4.33512,-188.282
78,1,Transportation,Transportation,35,6,22,1.3325,0,20,-1.78059,-188.968,30,-2.67089,-188.451
126,1,Transportation,Transportation,57,5,22,1.3325,0,20,4.94878,-185.484,20.207,5,-185.438
139,1,Transportation,Transportation,7,2,22,1.17323,0,20,2.76797,-191.403,28.5081,3.94548,-192
152,1,Transportation,Transportation,42,5,22,1.3325,0,20,1.01474,-188.336,30,1.52212,-187.504
163,1,Transportation,Transportation,22,5,22,1.3325,0,20,-1.69458,-191.867,21.4299,-1.81573,-192
168,1,Transportation,Transportation,34,5,22,1.3325,0,20,3.72563,-191.136,26.8411,5,-191.525
170,1,Transportation,Transportation,102,5,22,1.3325,0,20,3.8725,-191.609,24.8652,4.81452,-192
171,1,Transportation,Transportation,35,6,22,1.3325,0,20,3.59753,-182.669,21.8247,3.92575,-182
175,1,Transportation,Transportation,47,5,22,1.3325,0,20,3.68729,-190.651,27.1202,5,-190.883
202,1,Transportation,Transportation,6,2,22,1.17323,0,20,-4.17549,-182.64,21.7399,-4.53874,-182
238,1,Transportation,Transportation,6,2,22,1.17323,0,20,3.54771,-188.844,28.1872,5,-188.371
269,1,Transportation,Transportation,73,5,22,1.3325,0,20,-2.97615,-189.769,30,-4.46422,-189.653
308,1,Transportation,Transportation,25,5,22,1.3325,0,20,-3.21995,-191.563,25.5954,-4.12079,-192
324,1,Transportation,compt,7,2,22,1.17323,0,20,-2.8227,-185.83,22.4022,-3.16174,-185.329
324,0,compt,Transportation,7,2,22,0.289249,0,22.4022,-3.16174,-185.329,20.4912,-2.2245,-182
324,0,NA,eIoni,8,7,11,0.883977,0.756535,22.4022,-3.16174,-185.329,23.3109,-3.32473,-185.334
324,0,eIoni,eIoni,8,7,11,0.127442,0.127442,23.3109,-3.32473,-185.334,23.2899,-3.34913,-185.297
344,1,Transportation,Transportation,52,6,22,1.3325,0,20,-3.87213,-183.663,25.2483,-4.88823,-182
345,1,Transportation,compt,6,2,22,1.17323,0,20,-3.7981,-189.239,21.0257,-3.99288,-189.2
345,0,compt,compt,6,2,22,1.15747,0,21.0257,-3.99288,-189.2,25.3159,-4.50575,-189.404
345,0,compt,Transportation,6,2,22,1.05855,0,25.3159,-4.50575,-189.404,26.4609,-5,-189.473
345,0,NA,eIoni,8,6,11,0.0989194,0.0989194,25.3159,-4.50575,-189.404,25.3328,-4.47891,-189.404
345,0,NA,eIoni,7,6,11,0.0157613,0.0157613,21.0257,-3.99288,-189.2,21.0257,-3.99366,-189.199
386,1,Transportation,compt,6,2,22,0.173834,0,21.1195,5,-189.872,21.2505,2.67579,-189.459
386,0,compt,Transportation,6,2,22,0.166408,0,21.2505,2.67579,-189.459,25.3506,-5,-184.751
386,0,NA,eIoni,11,6,11,0.00742556,0.00742556,21.2505,2.67579,-189.459,21.2503,2.67564,-189.459
424,1,Transportation,Transportation,6,2,22,1.17323,0,20,4.19891,-183.707,23.8157,5,-182.506
431,1,Transportation,Transportation,22,5,22,1.3325,0,20,-4.07536,-188.153,24.5377,-5,-187.734
434,1,Transportation,Transportation,6,2,22,1.17323,0,20,-4.53686,-191.36,22.0417,-5,-191.499
440,1,Transportation,Transportation,111,5,22,1.3325,0,20,2.98448,-188.983,30,4.47673,-188.475
495,1,Transportation,Transportation,8,2,22,1.17323,0,20,1.3847,-191.475,27.11,1.87696,-192
498,1,Transportation,Transportation,6,2,22,0.517189,0,20,-3.06443,-187.671,24.868,-5,-187.991
524,1,Transportation,Transportation,49,5,22,1.3325,0,20,4.65286,-188.955,21.4922,5,-188.877
583,1,Transportation,Transportation,6,2,22,1.17323,0,20,2.58685,-184.196,27.5679,3.56569,-182
631,1,Transportation,Transportation,25,5,22,1.3325,0,20,4.37699,-186.012,22.8467,5,-185.445
651,1,Transportation,Transportation,42,6,22,0.754248,0,20,4.24555,-186.98,26.6088,5,-184.826
685,1,Transportation,msc,35,34,11,0.688054,0.0259223,20,-1.06348,-191.693,20.0687,-1.077,-191.699
685,0,msc,msc,35,34,11,0.662132,0.0188454,20.0687,-1.077,-191.699,20.1306,-1.09667,-191.718
685,0,msc,msc,35,34,11,0.643287,0.026371,20.1306,-1.09667,-191.718,20.1894,-1.10774,-191.773
685,0,msc,msc,35,34,11,0.616916,0.0521941,20.1894,-1.10774,-191.773,20.2506,-1.10826,-191.861
685,0,msc,msc,35,34,11,0.564721,0.0237983,20.2506,-1.10826,-191.861,20.2883,-1.1168,-191.927
685,0,msc,msc,35,34,11,0.540923,0.0277462,20.2883,-1.1168,-191.927,20.3261,-1.1338,-191.966
685,0,msc,Transportation,35,34,11,0.513177,0.023884,20.3261,-1.1338,-191.966,20.3597,-1.14834,-192
685,1,Transportation,msc,35,34,11,0.369189,0.0516799,20.7353,-1.36506,-192,20.7446,-1.37073,-191.983
685,0,msc,msc,35,34,11,0.317509,0.0254129,20.7446,-1.37073,-191.983,20.7565,-1.37947,-191.969
685,0,msc,msc,35,34,11,0.292096,0.0140043,20.7565,-1.37947,-191.969,20.7712,-1.38769,-191.954
685,0,msc,msc,35,34,11,0.278092,0.00987862,20.7712,-1.38769,-191.954,20.7846,-1.40188,-191.938
685,0,msc,msc,35,34,11,0.268213,0.0186176,20.7846,-1.40188,-191.938,20.8124,-1.40738,-191.91
685,0,msc,msc,35,34,11,0.249596,0.0256521,20.8124,-1.40738,-191.91,20.8634,-1.38735,-191.901
685,0,msc,msc,35,34,11,0.223944,0.0321535,20.8634,-1.38735,-191.901,20.9157,-1.38264,-191.888
685,0,msc,msc,35,34,11,0.19179,0.0472243,20.9157,-1.38264,-191.888,20.973,-1.37793,-191.877
685,0,msc,eIoni,35,34,11,0.144566,0.144566,20.973,-1.37793,-191.877,21.0271,-1.36184,-191.855
693,1,Transportation,Transportation,49,5,22,1.3325,0,20,-3.47195,-186.484,28.8023,-5,-184.937
698,1,Transportation,Transportation,6,2,22,1.17323,0,20,0.920092,-184.316,28.1479,1.29493,-182
715,1,Transportation,Transportation,7,2,22,0.424792,0,20,3.91938,-188.101,30,3.21436,-186.897
747,1,Transportation,Transportation,42,5,22,1.3325,0,20,-3.01138,-190.564,30,-4.51707,-190.845
751,1,Transportation,Transportation,6,2,22,1.17323,0,20,0.621397,-184.48,28.986,0.90059,-182
781,1,Transportation,Transportation,6,2,22,1.17323,0,20,0.834192,-187.787,30,1.25129,-186.68
